Exporter M.49,Exporter ISO3,Exporter,Exporter region,Importer M.49,Importer ISO3,Importer,Importer region,Resource,HS 1996,Year,Value (1000USD),Weight (1000kg),Quarantine code (value),Quarantine code (weight),"Export value, where quarantined","Import value, where quarantined","Export weight, where quarantined","Import weight, where quarantined",Embodied CO2 (1000kg),Embodied land (ha),Embodied blue water (m³)
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,4.48,0.683,,,,,,,0.6746449,,
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,8.754,0.929,,,,,,,0.51095,0.65300006,12.271001
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,41.292,8.583,,,,,,,4.72065,6.0520005,113.373
710,ZAF,South Africa,Sub-Saharan Africa,36,AUS,Australia,Australia and New Zealand,Coffee husks & skins,90190,2000,3.597,1.5,,,,,,,0.82500005,,
710,ZAF,South Africa,Sub-Saharan Africa,36,AUS,Australia,Australia and New Zealand,"Coffee, not roasted, decaffeinated",90112,2000,0.441,0.078,,,,,,,0.07704583,0.057,2.0640001
710,ZAF,South Africa,Sub-Saharan Africa,36,AUS,Australia,Australia and New Zealand,"Coffee, roasted, not decaffeinated",90121,2000,0.32857603,0.067780696,,,,,,,0.037279382,0.059714507,1.7934258
710,ZAF,South Africa,Sub-Saharan Africa,40,AUT,Austria,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,282.667,109.9,,,,,,,108.555595,82.905,2907.844
710,ZAF,South Africa,Sub-Saharan Africa,56,BEL,Belgium,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,1176.2942,592.7783,,,,,,,585.52686,2.0930946,
710,ZAF,South Africa,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,Coffee husks & skins,90190,2000,271.676,357.303,,,,,,,196.51666,,
710,ZAF,South Africa,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,11.641,4.671,,,,,,,4.6138597,7.85609,123.58568
710,ZAF,South Africa,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,1098.892,591.436,,,,,,,584.2009,994.89325,15648.213
710,ZAF,South Africa,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,197.936,22.845,,,,,,,12.56475,45.785004,604.4329
710,ZAF,South Africa,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,442.988,370.177,,,,,,,203.59735,741.941,9794.144
710,ZAF,South Africa,Sub-Saharan Africa,124,CAN,Canada,Northern America,"Coffee, not roasted, not decaffeinated",90111,2000,4.5364976,2.078501,,,,,,,2.0530746,2.519336,54.99531
710,ZAF,South Africa,Sub-Saharan Africa,124,CAN,Canada,Northern America,"Coffee, roasted, not decaffeinated",90121,2000,0.046,0.01,,,,,,,0.0055,0.015,0.265
710,ZAF,South Africa,Sub-Saharan Africa,132,CPV,Cabo Verde,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.123,0.072,,,,,,,0.0396,0.11,0.23599999
710,ZAF,South Africa,Sub-Saharan Africa,174,COM,Comoros,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.049,0.005,,,,,,,0.00275,,
710,ZAF,South Africa,Sub-Saharan Africa,175,MYT,Mayotte,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,3.615,0.516,,,,,,,0.2838,,
710,ZAF,South Africa,Sub-Saharan Africa,178,COG,"Congo, Republic",Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.522,0.128,,,,,,,0.07040001,,
710,ZAF,South Africa,Sub-Saharan Africa,180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee husks & skins,90190,2000,1.485,0.3,,,,,,,0.165,,
710,ZAF,South Africa,Sub-Saharan Africa,180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,212.695,94.611,,,,,,,93.45362,68.548,1848.699
710,ZAF,South Africa,Sub-Saharan Africa,180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,42.45,6.151,,,,,,,3.3830502,5.309,120.191
710,ZAF,South Africa,Sub-Saharan Africa,180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,24.66,8.58,,,,,,,4.719,7.407,167.653
710,ZAF,South Africa,Sub-Saharan Africa,208,DNK,Denmark,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,17.752,14.69,,,,,,,14.510297,0.85599995,
710,ZAF,South Africa,Sub-Saharan Africa,231,ETH,Ethiopia,Sub-Saharan Africa,Coffee husks & skins,90190,2000,0.621746,0.048,,,,,,,0.026400002,,
710,ZAF,South Africa,Sub-Saharan Africa,246,FIN,Finland,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,56.18506,28.69747,,,,,,,28.346413,4.0185976,0.08613265
710,ZAF,South Africa,Sub-Saharan Africa,251,FRA,France,Europe,"Coffee, roasted, decaffeinated",90122,2000,,,,,0.001,,0.005,,,,
710,ZAF,South Africa,Sub-Saharan Africa,266,GAB,Gabon,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,0.753,0.06,,,,,,,0.059266016,,
710,ZAF,South Africa,Sub-Saharan Africa,266,GAB,Gabon,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,0.233,0.059,,,,,,,0.03245,0.058,0.185
710,ZAF,South Africa,Sub-Saharan Africa,266,GAB,Gabon,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,1.578,0.328,,,,,,,0.18040001,0.323,1.026
710,ZAF,South Africa,Sub-Saharan Africa,276,DEU,Germany,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,82.24187,73.125206,,,,,,,72.23067,4.623744,
710,ZAF,South Africa,Sub-Saharan Africa,276,DEU,Germany,Europe,"Coffee, roasted, not decaffeinated",90121,2000,130.253,54,,,,,,,29.7,4.069,
710,ZAF,South Africa,Sub-Saharan Africa,288,GHA,Ghana,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,6.665,0.47,,,,,,,0.46425048,,
710,ZAF,South Africa,Sub-Saharan Africa,288,GHA,Ghana,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,3.508,0.18,,,,,,,0.09900001,,
710,ZAF,South Africa,Sub-Saharan Africa,376,ISR,Israel,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2000,18,17,,,,,,,16.792038,15.274,449.786
710,ZAF,South Africa,Sub-Saharan Africa,381,ITA,Italy,Europe,"Coffee, roasted, not decaffeinated",90121,2000,5.907,1.228,,,,,,,0.6754,0.096,32.151
710,ZAF,South Africa,Sub-Saharan Africa,404,KEN,Kenya,Sub-Saharan Africa,Coffee husks & skins,90190,2000,0.079,0.017,,,,,,,0.009350001,,
710,ZAF,South Africa,Sub-Saharan Africa,404,KEN,Kenya,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,1.7952834,0.93197834,,,,,,,0.9205774,,
710,ZAF,South Africa,Sub-Saharan Africa,404,KEN,Kenya,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,2.443,0.86,,,,,,,0.47300002,,
710,ZAF,South Africa,Sub-Saharan Africa,410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),"Coffee, roasted, not decaffeinated",90121,2000,0.22,0.1,,,,,,,0.055000003,0.097,2.646
710,ZAF,South Africa,Sub-Saharan Africa,450,MDG,Madagascar,Sub-Saharan Africa,Coffee husks & skins,90190,2000,0.639,0.265,,,,,,,0.14575,,
710,ZAF,South Africa,Sub-Saharan Africa,450,MDG,Madagascar,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,0.044,0.009,,,,,,,0.008889902,,
710,ZAF,South Africa,Sub-Saharan Africa,450,MDG,Madagascar,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,3.47,1.336,,,,,,,1.3196566,,
710,ZAF,South Africa,Sub-Saharan Africa,454,MWI,Malawi,Sub-Saharan Africa,Coffee husks & skins,90190,2000,6.2327576,3.734048,,,,,,,2.0537264,,
710,ZAF,South Africa,Sub-Saharan Africa,454,MWI,Malawi,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,0.9700256,0.29725,,,,,,,0.29361373,,
710,ZAF,South Africa,Sub-Saharan Africa,454,MWI,Malawi,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,3.459213,1.5397472,,,,,,,1.5209115,,
710,ZAF,South Africa,Sub-Saharan Africa,454,MWI,Malawi,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,7.121,2.5,,,,,,,1.375,,
710,ZAF,South Africa,Sub-Saharan Africa,454,MWI,Malawi,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,11.1019535,5.208785,,,,,,,2.864832,,
710,ZAF,South Africa,Sub-Saharan Africa,480,MUS,Mauritius,Sub-Saharan Africa,Coffee husks & skins,90190,2000,0.6704114,0.13281171,,,,,,,0.073046446,,
710,ZAF,South Africa,Sub-Saharan Africa,480,MUS,Mauritius,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,52.399,9.27,,,,,,,9.1566,10.993,181.13602
710,ZAF,South Africa,Sub-Saharan Africa,480,MUS,Mauritius,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,8.959305,4.854329,,,,,,,4.794946,5.756791,94.85354
710,ZAF,South Africa,Sub-Saharan Africa,480,MUS,Mauritius,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,40.966145,9.770995,,,,,,,5.3740473,13.806485,190.92535
710,ZAF,South Africa,Sub-Saharan Africa,490,,"Other Asia, nes",,"Coffee, roasted, decaffeinated",90122,2000,13.183709,6.085992,,,,,,,3.3472955,,
710,ZAF,South Africa,Sub-Saharan Africa,508,MOZ,Mozambique,Sub-Saharan Africa,Coffee husks & skins,90190,2000,4.283,0.913,,,,,,,0.50215,,
710,ZAF,South Africa,Sub-Saharan Africa,508,MOZ,Mozambique,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,0.38,0.363,,,,,,,0.35855943,0.61,9.604
710,ZAF,South Africa,Sub-Saharan Africa,508,MOZ,Mozambique,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,1417.238,371.867,,,,,,,367.31796,624.271,9838.857
710,ZAF,South Africa,Sub-Saharan Africa,508,MOZ,Mozambique,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,53.907,13.653,,,,,,,7.50915,27.31,361.231
710,ZAF,South Africa,Sub-Saharan Africa,508,MOZ,Mozambique,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,555.561,115.482,,,,,,,63.515102,230.987,3055.423
710,ZAF,South Africa,Sub-Saharan Africa,516,NAM,Namibia,Sub-Saharan Africa,Coffee husks & skins,90190,2000,176.838,76.349,,,,,,,41.99195,,
710,ZAF,South Africa,Sub-Saharan Africa,516,NAM,Namibia,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,238.53,78.111,,,,,,,77.155464,117.326004,2066.739
710,ZAF,South Africa,Sub-Saharan Africa,516,NAM,Namibia,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,1610.061,532.679,,,,,,,526.1627,800.11005,14094.154
710,ZAF,South Africa,Sub-Saharan Africa,516,NAM,Namibia,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,416.969,176.943,,,,,,,97.31865,316.66858,4681.7344
710,ZAF,South Africa,Sub-Saharan Africa,516,NAM,Namibia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,386.28,76.782,,,,,,,42.2301,137.41179,2031.5745
710,ZAF,South Africa,Sub-Saharan Africa,528,NLD,Netherlands,Europe,"Coffee, not roasted, decaffeinated",90112,2000,0.013,0.001,,,,,,,0.000987767,,
710,ZAF,South Africa,Sub-Saharan Africa,528,NLD,Netherlands,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,2451.044,1041.2476,,,,,,,1028.51,606.952,27550.37
710,ZAF,South Africa,Sub-Saharan Africa,528,NLD,Netherlands,Europe,"Coffee, roasted, not decaffeinated",90121,2000,2.669,2.267,,,,,,,1.24685,1.575,59.983
710,ZAF,South Africa,Sub-Saharan Africa,554,NZL,New Zealand,Australia and New Zealand,Coffee husks & skins,90190,2000,1.342,0.244,,,,,,,0.1342,,
710,ZAF,South Africa,Sub-Saharan Africa,554,NZL,New Zealand,Australia and New Zealand,"Coffee, not roasted, decaffeinated",90112,2000,1.182,0.132,,,,,,,0.13038523,0.193,3.493
710,ZAF,South Africa,Sub-Saharan Africa,554,NZL,New Zealand,Australia and New Zealand,"Coffee, not roasted, not decaffeinated",90111,2000,2.219,0.543,,,,,,,0.53635746,0.79899997,14.37
710,ZAF,South Africa,Sub-Saharan Africa,554,NZL,New Zealand,Australia and New Zealand,"Coffee, roasted, not decaffeinated",90121,2000,0.237,0.037,,,,,,,0.02035,0.065000005,0.97900003
710,ZAF,South Africa,Sub-Saharan Africa,566,NGA,Nigeria,Sub-Saharan Africa,Coffee husks & skins,90190,2000,0.989,3,,,,,,,1.6500001,,
710,ZAF,South Africa,Sub-Saharan Africa,579,NOR,Norway,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,26.607744,18,,,,,,,17.779806,13.524,476.262
710,ZAF,South Africa,Sub-Saharan Africa,591,PAN,Panama,Latin America and the Caribbean,Coffee husks & skins,90190,2000,41.296,27.5,,,,,,,15.125,,
710,ZAF,South Africa,Sub-Saharan Africa,591,PAN,Panama,Latin America and the Caribbean,"Coffee, roasted, decaffeinated",90122,2000,41.232,27.504,,,,,,,15.1272,5.592203,363.76822
710,ZAF,South Africa,Sub-Saharan Africa,654,SHN,Saint Helena,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,0.985,0.456,,,,,,,0.45042175,0.394,1.303
710,ZAF,South Africa,Sub-Saharan Africa,654,SHN,Saint Helena,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.086,0.02,,,,,,,0.011,0.020999998,0.056999996
710,ZAF,South Africa,Sub-Saharan Africa,678,STP,Sao Tome and Principe,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.926,0.083,,,,,,,0.045649998,,
710,ZAF,South Africa,Sub-Saharan Africa,690,SYC,Seychelles,Sub-Saharan Africa,Coffee husks & skins,90190,2000,0.004,0.001,,,,,,,0.00055,,
710,ZAF,South Africa,Sub-Saharan Africa,690,SYC,Seychelles,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,2.431,0.045,,,,,,,0.044449516,,
710,ZAF,South Africa,Sub-Saharan Africa,690,SYC,Seychelles,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,3.003,0.482,,,,,,,0.47610366,,
710,ZAF,South Africa,Sub-Saharan Africa,690,SYC,Seychelles,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,1.106,0.089,,,,,,,0.04895,0.07,0.018
710,ZAF,South Africa,Sub-Saharan Africa,702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Coffee, roasted, not decaffeinated",90121,2000,1.333,0.08,,,,,,,0.044,,
710,ZAF,South Africa,Sub-Saharan Africa,716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee husks & skins,90190,2000,3.2634165,0.7393397,,,,,,,0.40663683,,
710,ZAF,South Africa,Sub-Saharan Africa,716,ZWE,Zimbabwe,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,4.983481,1.1895674,,,,,,,1.1750154,,
710,ZAF,South Africa,Sub-Saharan Africa,716,ZWE,Zimbabwe,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,40.746887,15.818452,,,,,,,15.624945,,
710,ZAF,South Africa,Sub-Saharan Africa,716,ZWE,Zimbabwe,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,0.47977,0.804,,,,,,,0.44220003,,
710,ZAF,South Africa,Sub-Saharan Africa,716,ZWE,Zimbabwe,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,1.2797115,0.46792835,,,,,,,0.2573606,,
710,ZAF,South Africa,Sub-Saharan Africa,724,ESP,Spain,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,19.325,18,,,,,,,17.779806,4.909,476.262
710,ZAF,South Africa,Sub-Saharan Africa,748,SWZ,Eswatini,Sub-Saharan Africa,Coffee husks & skins,90190,2000,88.116,17.504,,,,,,,9.6272,,
710,ZAF,South Africa,Sub-Saharan Africa,748,SWZ,Eswatini,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,157.642,68.058,,,,,,,67.22544,93.47968,1800.8826
710,ZAF,South Africa,Sub-Saharan Africa,748,SWZ,Eswatini,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,91.482,49.613,,,,,,,49.00608,68.14612,1312.8098
710,ZAF,South Africa,Sub-Saharan Africa,748,SWZ,Eswatini,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,285.811,57.564,,,,,,,31.6602,94.207214,1523.2012
710,ZAF,South Africa,Sub-Saharan Africa,748,SWZ,Eswatini,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,234.367,49.892,,,,,,,27.4406,81.652115,1320.1924
710,ZAF,South Africa,Sub-Saharan Africa,752,SWE,Sweden,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,371.891,130,,,,,,,128.40971,39.5,2239.9
710,ZAF,South Africa,Sub-Saharan Africa,784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee husks & skins,90190,2000,0.055,0.034,,,,,,,0.018700002,,
710,ZAF,South Africa,Sub-Saharan Africa,784,ARE,United Arab Emirates,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2000,0.539,0.087,,,,,,,0.047849998,0.058,0.896
710,ZAF,South Africa,Sub-Saharan Africa,800,UGA,Uganda,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,0.52114534,0.87750626,,,,,,,0.8667717,,
710,ZAF,South Africa,Sub-Saharan Africa,800,UGA,Uganda,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,0.68375695,0.23551393,,,,,,,0.12953267,,
710,ZAF,South Africa,Sub-Saharan Africa,800,UGA,Uganda,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,1.799,0.33,,,,,,,0.18150002,,
710,ZAF,South Africa,Sub-Saharan Africa,826,GBR,United Kingdom,Europe,Coffee husks & skins,90190,2000,4.6638846,0.58846134,,,,,,,0.32365376,,
710,ZAF,South Africa,Sub-Saharan Africa,826,GBR,United Kingdom,Europe,"Coffee, not roasted, decaffeinated",90112,2000,0.007,0.001,,,,,,,0.000987767,,0.026
710,ZAF,South Africa,Sub-Saharan Africa,826,GBR,United Kingdom,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,251.12839,108.267044,,,,,,,106.94261,61.397438,2864.6377
710,ZAF,South Africa,Sub-Saharan Africa,826,GBR,United Kingdom,Europe,"Coffee, roasted, decaffeinated",90122,2000,,,,,0.001,,0.004,,,,
710,ZAF,South Africa,Sub-Saharan Africa,826,GBR,United Kingdom,Europe,"Coffee, roasted, not decaffeinated",90121,2000,49.477,7.884,,,,,,,4.3361998,5.3269997,208.60298
710,ZAF,South Africa,Sub-Saharan Africa,834,TZA,Tanzania,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,0.11,0.047,,,,,,,0.04642505,,
710,ZAF,South Africa,Sub-Saharan Africa,834,TZA,Tanzania,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,0.013,0.007,,,,,,,0.006914369,,
710,ZAF,South Africa,Sub-Saharan Africa,834,TZA,Tanzania,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,0.071,0.014,,,,,,,0.0077,,
710,ZAF,South Africa,Sub-Saharan Africa,834,TZA,Tanzania,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.014,0.007,,,,,,,0.00385,,
710,ZAF,South Africa,Sub-Saharan Africa,837,,Bunkers,,"Coffee, not roasted, not decaffeinated",90111,2000,0.054,0.024,,,,,,,0.023706408,,
710,ZAF,South Africa,Sub-Saharan Africa,837,,Bunkers,,"Coffee, roasted, not decaffeinated",90121,2000,11.401,2.37,,,,,,,1.3034999,,
710,ZAF,South Africa,Sub-Saharan Africa,842,USA,United States,Northern America,Coffee husks & skins,90190,2000,6.408386,1.2752706,,,,,,,0.70139885,,
710,ZAF,South Africa,Sub-Saharan Africa,842,USA,United States,Northern America,"Coffee, not roasted, decaffeinated",90112,2000,,,,,0.024,,0.4,,,,
710,ZAF,South Africa,Sub-Saharan Africa,842,USA,United States,Northern America,"Coffee, not roasted, not decaffeinated",90111,2000,71.79991,38.941555,,,,,,,38.465183,27.692259,1030.3552
710,ZAF,South Africa,Sub-Saharan Africa,842,USA,United States,Northern America,"Coffee, roasted, not decaffeinated",90121,2000,8.677,1.847,,,,,,,1.0158501,1.565317,48.86952
710,ZAF,South Africa,Sub-Saharan Africa,894,ZMB,Zambia,Sub-Saharan Africa,Coffee husks & skins,90190,2000,2.6130579,2.472837,,,,,,,1.3600603,,
710,ZAF,South Africa,Sub-Saharan Africa,894,ZMB,Zambia,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2000,9.104914,7.538927,,,,,,,7.4467034,,
710,ZAF,South Africa,Sub-Saharan Africa,894,ZMB,Zambia,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,4.2769127,0.9774126,,,,,,,0.9654559,,
710,ZAF,South Africa,Sub-Saharan Africa,894,ZMB,Zambia,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2000,6.789983,2.2680945,,,,,,,1.247452,,
710,ZAF,South Africa,Sub-Saharan Africa,894,ZMB,Zambia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,58.87649,13.190346,,,,,,,7.25469,,
710,ZAF,South Africa,Sub-Saharan Africa,12,DZA,Algeria,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2001,259.74,360.012,,,,,,,355.60797,253.07599,10496.869
710,ZAF,South Africa,Sub-Saharan Africa,12,DZA,Algeria,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2001,0.009,0.005,,,,,,,0.00275,0.003,0.146
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,Coffee husks & skins,90190,2001,1.997,0.095,,,,,,,0.05225,,
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2001,0.911,0.132,,,,,,,0.13038523,0.09,1.7349999
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2001,1.049,0.377,,,,,,,0.37238815,0.254,4.955
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2001,3.398,0.62,,,,,,,0.34100002,0.497,8.149
710,ZAF,South Africa,Sub-Saharan Africa,24,AGO,Angola,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2001,56.367,9.012,,,,,,,4.9566,7.247,118.454
710,ZAF,South Africa,Sub-Saharan Africa,36,AUS,Australia,Australia and New Zealand,"Coffee, not roasted, not decaffeinated",90111,2001,0.025,0.006,,,,,,,0.005926602,,
710,ZAF,South Africa,Sub-Saharan Africa,36,AUS,Australia,Australia and New Zealand,"Coffee, roasted, not decaffeinated",90121,2001,0.723,0.147,,,,,,,0.080850005,0.137,3.855
710,ZAF,South Africa,Sub-Saharan Africa,40,AUT,Austria,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,280.875,115.9,,,,,,,114.48219,66.808,3379.18
